title,label
"보은군 탄부면, "" 370년 된 귀신 쫒는 엄나무""눈길",a
"시멘트세 대신 '기금' 주장에 충북도 ""잘못된 이해서 비롯""",a
"""내수면 운항 여객선박에도 면세유 제공""",a
"文 대통령 ""우리 경제 청신호…방역·경제 두마리 토끼 잡아야""",a
"OECD, 올해 韓성장률 전망 -1.1%로 하향…""취약계층 집중 지원""(종합)",a
"비투비 포유 ""코로나19 음성 판정, 2일부터 활동 재개""",a
"OECD ""韓 올해 경제성장률 -1.1%...코로나 여파 최소""",a
"오션검 사과 ""도박은 사실 아냐…생활고가 무서웠다""",a
"서울 누적 확진자 만 명 넘어...""천 명당 1명 이상 걸렸다""",a
"""맛나고 영양가 있는 아침밥 대학생들이 변했다""",a
"최기영 ""인공지능대학원, AI강국 도약 중추역할 기대""",a
"""中, 연말까지 코로나 비활성화 백신 6억회분 출시 승인""",a
"""비건 美 대북특별대표 오는 8일 방한""",a
"""개량형 원심분리기 추가 설치""… 이란, IAEA에 통보",a
"예산교육청""혼자 힘들어하지 말아요~ 우리 함께 해요""",a
"가면 유튜버 ""사망여우 실명 파악…피해 기업에 사과 없으면 공개""",a
"보건당국 ""독감백신 접종후 사망자 108명, 모두 인과성 없다""",a
"""코로나 핑계로 안전 소홀""…매주 1명꼴 목숨 잃는다",a
"""북한 간첩 활동 교두보는 오스트리아 빈...밀수 통로""",a
"독감은 예년에 비해 잠잠…""그래도 동시 유행 대비""",a
"인천신항 간 정총리 ""수출선박 부족 등 어려움 미리 대비해야""",a
"이지훈, SNS 통해 ""코로나19 음성 판정 받아""",a
"'숨진 이낙연 측근 전남 기업서 돈 받았나' 檢 ""조사 한 적 없어""",a
"박소담, 코로나 확진자와 접촉 ""검사 받고 자가격리 중""…연극 중단",a
"바이든 ""코로나 백신 우려? 직접 맞겠다…의무 접종은 안 해""",a
"이낙연 ""코로나19 백신, 구매확정 발표만 남아… 치료제는 연내 조건부 사용승인 신청""",a
"만도, 4분기 영업이익 1000억원 전망…""실적개선 초입""",a
"""하이비젼시스템, 검사장비 수요 견조...4분기 실적 기대""",a
"독감 백신 접종 뒤 사망신고 108건…""인과성 없어"" [종합]",a
"이낙연 ""코로나 치료제, 연내 조건부 승인 신청 가능할 듯""",a
"미 정부, 틱톡 매각명령 시한 추가연장 안해…""대화는 계속""",a
"정세균 총리 ""수출 활력 불씨 꺼지지 않게 총력""",a
"폼페이오 ""이란, 美제재 벗어나려 재협상 간절히 원해""",a
"인터넷 달군 예비 안내견 세계 ""70% 탈락, 출입 거부는 일상""",a
"바이든 취임 전 틱톡 팔릴까…""美정부, 매각명령 시한 연장 않기로""",a
"방역당국 ""코로나 역학조사 한계…감염경로 미상 약 20%""",a
"이낙연 ""안정성 확보되면 백신 사용 승인 앞당길 것""",a
"질병관리청 ""독감백신 사망신고, 백신과 관계 없어""",a
"방역당국 ""거리두기 효과 불충분…확산세 좀처럼 꺾이지 않아""",a
"방역당국 ""거리두기 효과 충분치 않아, 코로나19 발병 규모 더 커질 수도""",a
"방역당국 ""거리두기 효과 불충분...역학조사에도 무리""",a
"진인 조은산 ""김현미 그리워할 줄은…집값 정권교체가 답""[전문]",a
"이낙연 ""코로나 치료제, 연내 조건부 사용승인 신청까지 갈 것""",a
"정 총리 ""수출활력의 불씨 꺼지지 않도록 총력""",a
"北, 1월 하순 최고인민회의…""당 대회 후속 조치""",a
"日 ""소녀상 철거 위해 독일 관계자들에게 계속 접근""",a
"CDC ""집 아니면 모든 실내에서 마스크 착용"" 권고",a
"WHO ""백신 개발에도 대유행 종식 갈 길 멀어""",a
"안익태 선생 조카 ""친일 의혹 사실 아냐…창씨개명도 안 해""",a
"이낙연 ""안전성 확보되면 백신 사용 승인 앞당길 것""",a
"""중국, 이달 코로나19 백신 6억회분 출시 승인 예정""",a
"[속보] “코로나19 유행규모 점차 커질 듯…지난주 감염재생산 지수 1.4""",a
"[속보] ""지난주 코로나 재생산지수 1.4…유행규모 점차 커질 듯""",a
"정 총리 ""어렵게 회복한 수출 활력 불씨 꺼지지 않게 총력""",a
"이낙연 ""우리도 백신 구매확정 발표만 남았다""",a
"""코로나 백신 나와도 미국서 내년 4월까지 52만명 사망""",a
"두테르테 ""인권 신경 안 쓴다, 마약 척결 우선…위협하면 쏴라""",a
"[살아남은 형제들] 33번째 증언 ""400~500억 추정 박인근 일가 재산 환수해야""",a
"""백신 나와도 사망 감소 효과 1만 1천 명뿐""",a
"벤 ""이욱과 혼인신고, 결혼식은 코로나19로 연기""",a
"조수빈 ""조두순, 다음 주 출소…새로 이사가는 집 초중고 한복판""",a
"美 ""틱톡 매각 시한 이미 두차례 연장, 추가 없다""",a
"""꿈많은 고3 동생, 칼치기에 사지마비""…여고생 가족의 호소",a
"[자막뉴스] 서울시, 밤 9시 이후 '올 스톱'...""도시 불 끄겠다""",a
"모더나 CEO ""내년 코로나 백신 5억회분 공급…4만원 책정""",a
"北 ""최고인민회의 내년 1월 하순 소집""",a
"""직장인 93% 코로나 이후에도 재택근무 희망""",a
"""가격비교는 네이버, 일상용품 쿠팡, 신선식품 쓱닷컴이 1위 될 것""",a
"정선희 지회장 ""여성벤처, 지역 발전 기여가 목표""",a
"코로나 막느라'…10월 북중무역 99% 급감 ""역대 최저""",a
"IBM ""클라우드 도입 고민하는 기업들, 끊임없이 되물어야""",a
"검찰, 김봉현·이종필 '도피조력자' 체포...""범죄수익 행방 수사""",a
"김종인, '달빛영창' 김소연 등 원외현역 36% 물갈이에 ""비대위가 최종 결정"" 제동",a
"이상민, ""공정위 전속고발권 폐지 재추진""... 당의 공정거래법 개정안 단독처리 강행에 사과",a
"국민의힘 대전시당 ""중기부 이전 반대 국민 청원 참여 독려 캠페인 할 것""",a
"""충남 바이오식품산업 활성화해야""",a
"공주시, 2020년 종합청렴도 2등급 ""외부청렴도 상승 및 부패지수 전무""",a
"공주문화재단, 문화예술 집담회 성료 ""총 25회 각계 의견 수렴""",a
"황명선 논산시장 ""국방국가산업단지 국방부 참여해야 성공"" 강조",a
"김근식 ""최강욱 공수처장·김남국 수사관…드림팀 온다""",a
"러시아 ""코로나19 백신 접종자 15만 명 넘어...세계 최다""",a
"박수진 공식입장, SNS 활동으로 불거진 복귀설에 ""정해진 바 없어""",a
"""즉석떡볶이 나트륨, 기준치의 최대 71%…매울수록 당류 많아""",a
"이탈리아의 자성…""여름 휴가 즐긴 대가로 2만명 희생""",a
"""십수년간 최소 15명 성추행한 직원 방관""…샤넬코리아의 민낯",a
"충주소방서, ""경량칸막이는 가족의 생명 통로""",a
"정 총리 ""청년정책 기본계획 청년이 주도해야""",a
"한용구 농협 단양군지부장 ""AI, 철통 방어 하겠다""",a
"국민의힘 공수처장 추천위원 ""공수처법 위헌심판·효력정지 청구 논의""",a
"정한중 징계위원장 ""방어권 지장 없도록… 신속한 심의 하겠다""",a
"추미애 ""공수처 출범...검찰 조직 완연히 달라질 것""",a
"문 대통령 ""늦었지만 다행...새해 벽두에는 정식 출범하길""",a
"'족발 쥐' 파동…식약처 ""어린쥐가 배달 20분 전 부추무침 반찬통에 떨어져 혼입""",a
"1차 회의 마친 정한중 징계위원장 ""신속한 심의 하겠다""",a
"[전문]이재명 ""이제 정치 사회적 기본권을 넘어 ‘경제적 기본권’으로 향할 때""",a
"전국이 들썩…""도심 내 공급방안 검토 중""",a
"전동킥보드 '무주공산' 4개월…""집중단속""",a
"""끊어진 안전줄""…포스코 사망 노동자, 두 번 추락?",a
"김승수 전주시장 ""정부가 정하는 특례 권한 도시, '전주' 염두한 것""",a
"화이자 백신 '안면 마비' 부작용…美 ""예정대로 심사""",a
"UAE ""中 백신 86% 효능""...중국은 발표 대신 200만 명 접종 '강행'",a
"광주시 ""5·18 3법 환영, 민주주의 지켜내겠다""",a
"中 ""홍콩 관련 美 인사에 대등한 제재""...방문 금지할 듯",a
"문 대통령 ""임기 내 확고한 '탄소중립' 기틀 다질 것"" [전문]",a
"누적 확진 '4만 명'…""거의 모든 곳에서 집단 감염""",a
"文대통령 ""산업과 경제, 사회 모든 영역에서 탄소중립"" (종합)",a
"[한 뼘 더2] 승선 22명 중 9명만 하선…""응급 구조 매뉴얼 실종""",a
"""평택 험프리스 기지서 이르면 다음 주 백신 접종""",a
"남양주시 ""에코랜드 노하우 인천시에 전수한다""",a
"靑 ""주호영 면담 요청, 일방적 문자 통보"" 일축",a
"전해철, 재산 39억 6천만 원 신고…""갭투자 안 해""",a
"[속보] 결론 못 낸 윤석열 징계위…""15일 심의 재개""",a
"尹 징계위 당일, 秋 ""공수처 출범하면 검찰 문화 바뀔 것""",a
"서울시장 출마 선언 김선동 ""20평 아파트 3억에 공급""",a
"김선동 ""20평 아파트 3억에 공급""…박형준 ""가덕도 신공항 타당""",a
"'경비원 상대 갑질·폭행' 입주민 1심 징역 5년...""죄질 나쁘다""",a
"문 대통령 ""2050 탄소중립 선언...선도국가로 도약할 기회""",a
"[전문]文대통령 ""산업·경제·사회 모든 영역에서 '탄소중립' 강력 추진""",a
"황명선 전국시장·군수·구청장협의회장, ""새로운 자치분권 시대 도래""...지방자치법 개정 환영",a
"""작년 11월 이탈리아에서 4세 아이 코로나19 감염""",a
"""수급불균형에 집값상승 가계대출 증가세 지속""",a
"""디즈니 스트리밍 서비스 가입자, 5년 내 최소 3배는 늘 것""",a
"이재명 경기도지사 ""풍요로운 삶…경제적 기본권에서 출발""",a
"넷플릭스법 오늘부터 시행...과기정통부 ""사업자와 지속 소통하겠다""",a
"文대통령 ""탄소중립, 우리나라가 선도국가로 도약할 기회""",a
"샤넬코리아 노조, 12년 '성추행 의혹' 관리자 고소…""2차 가해 발생""",a
"[속보]文대통령 ""기후위기 매년 한반도 덮쳐…극한기후 더 늘어날 것""",a
"[스타트업-ing] 셀플러스 코리아 ""자율주행차의 핵심은 엣지 컴퓨팅""",a
"""가습기살균제 어린이집·요양원 등 가정 밖에서도 사용""",a
"통신사·정부 겨눈 인터넷 기업 ""트래픽 산정 투명성 보장돼야""",a
"전갑수 당선인 ""변화와 혁신 주도···의견 수렴 미래 10년 설계""",a
"광주시민단체 ""4자 협의체 통한 군공항 이전 대책 환영·기대""",a
"박구병 교육시설안전원 이사장 ""안전·행복한 배움터 만들것""",a
"[마을기업이 희망이다4] ""목포 미래 먹거리 관광으로 도시형 마을기업 일궈요""",a
"경북여성정책개발원, 경북여성 지표 발표 ""가족관계 만족도 높아""",a
"미 FDA ""모더나 백신 매우 효과적""...주중 두번째 백신 승인 예상",a
"장예원 ""성적 제일 좋았을 때는 전교서 4등""…장예인 ""처음 듣는다""(옥문아)",a
"""유럽의약품청, 화이자 코로나19 백신 회의 21일 개최""",a
"러시아, 북한의 코로나19 백신 구매설 부인...""국경 봉쇄 여전""",a
"""3시간 때려 기절했는데 끌고 다녀""...학교폭력에 3주째 의식불명",a
"중국서 벌써 코로나 백신 암거래상 활개… ""최소 7배 이상 가격""",a
"서동주 ""美 반려견 유치원비 하루 10만원, 대학 등록금과 맞먹어""",a
"[속보] 15일 오후 10시 기준 915명 확진 ""1천명대 재돌입 수순""",a
"문 대통령, ""공수처는 대통령 등 권력형 부패비리 수사 위한 특별사정기구이자, 검찰에 대한 민주적 통제수단""",a
"EU 당국, 화이자 백신 심사 일주일 당겼다…""21일 회의""",a
"백제왕도 국제학술대회 ""웅진천도의 중심세력, 공주 수촌리""",a
"박지원 “국정원 모든 대공수사 경찰과 합동으로 진행""",a
"""전국대비 4％ 충북경제 실현 최선""",a
"""내년 인테리어 트렌드는 미니멀라이프·복고""",a
"""40여 년 노하우 결집 … 안전한 학교 선물하겠다""",a
"""청주페이, 인센티브 때문에 사용""",a
"""수산식품 수출 사상 첫 1억 달러 돌파""",a
"서동주 ""반려견, 유치원비 하루에 10만원…3차 면접까지 진행""(비디오스타)",a
"""목사가 10년 넘게 성추행"" 고소장 접수...경찰 수사",a
"""교회 목사가 십수년간 성착취""…20대 여성 3명의 폭로",a
"화이자 CEO ""새치기로 보이기 싫어 백신 아직 안 맞아""",a
"NYT ""모더나 백신, 美서 18일 승인 전망""",a
"미국도 백신 접종 시작...""내년 2월 일반인 접종""",a
"""D·N·A 혁신 목표 과학기술 선도한다""",a
"정 총리 ""코로나19 백신 내년 1분기부터 차질없이 접종할 것""",a
"성일종 의원, ""안면도 관광특구 지정 위해「관광진흥법」개정안 대표 발의""",a
"日 코로나19 하루 53명 사망…""역대 최다 기록""",a
"'윤석열 징계위' 의결 절차 돌입...정한중 ""오늘 징계 의결""",a
"브라질 정부, 중국 코로나 백신 저격...""승인 기준 불투명""",a
"'더블하트' 젖병 세정제서 이물질…판매사 유한킴벌리 사과 ""유입경로·성분 조사 중""",a
"尹 징계위, 의결절차 돌입…""징계 여부·수위만 남았다""",a
"""유럽의약품청 오는 23일 코로나19 백신 승인 예정""",a
"이란 ""잠 처형 정당…내정간섭 말라""",a
"""유럽의약품청 23일 코로나19 백신 승인 예정""",a
"윤석열 측 ""징계절차 위법하고 부당…어떤 결과든 승복 못해""",a
"로이터 ""유럽의약품청, 23일 코로나19 백신 승인 예정""",a
"'윤석열 징계위' 절차 종료...정한중 ""오늘 징계 의결""",a
"송승환 ""평창올림픽 후 실명 위기…치료 방법 없어""",a
"윤석열 징계위, 기일 속행 놓고 충돌…정한중 ""오늘 종결 방침""",a
"[단독] 사라진 회계장부…""회장도 리베이트 알았을 것""",a
"백신 맞으면 해방?…""내년 말까지는 마스크 생활""",a
"거리두기는 너만?…""이대로는 3단계도 무용""",a
"위중증 환자도 최대 규모…""민간 병원 나서야""",a
"[속보] 尹 징계위 증인 심문 종료 ""곧 토론→의결""",a
"[속보] 윤석열 징계위 ""증인심문 끝…회의 속개해 토론·의결""",a
"신규 확진 880명…""경찰력 최대한 동원""",a
"청와대 ""文 '정부, 임대료 부담 관련 대책 마련해야'""",a
"홍남기 ""2025년까지 저출산 대응 예산 196조 투입""",a
